id,phase1_dps,phase2_dps,phase3_dps,FK_player_id
2041,15837.92,18071.0,3106.36,Graymatter.4723
2042,3073.28,3277.46,148.3,Hitoshura.3560
2043,2706.71,3603.09,1791.7,Gongador.7463
2044,18847.41,16231.37,5083.86,CrazyStallion.3109
2045,14504.83,14994.07,7039.09,Escherette.3740
2046,9495.05,6109.1,2531.59,ClydeFrog.1794
2047,8276.81,7017.0,611.82,noshitman.4276
2048,7984.41,7537.49,36.93,mobile storage.1294
2049,2695.68,2265.46,176.82,Quirin.1076
2050,14241.82,12819.87,0.0,Detective Hobbes McSqueek.9687
2051,15837.92,18071.0,3106.36,Graymatter.4723
2052,3073.28,3277.46,148.3,Hitoshura.3560
2053,2706.71,3603.09,1791.7,Gongador.7463
2054,18847.41,16231.37,5083.86,CrazyStallion.3109
2055,14504.83,14994.07,7039.09,Escherette.3740
2056,9495.05,6109.1,2531.59,ClydeFrog.1794
2057,8276.81,7017.0,611.82,noshitman.4276
2058,7984.41,7537.49,36.93,mobile storage.1294
2059,2695.68,2265.46,176.82,Quirin.1076
2060,14241.82,12819.87,0.0,Detective Hobbes McSqueek.9687
2061,15837.92,18071.0,3106.36,Graymatter.4723
2062,3073.28,3277.46,148.3,Hitoshura.3560
2063,2706.71,3603.09,1791.7,Gongador.7463
2064,18847.41,16231.37,5083.86,CrazyStallion.3109
2065,14504.83,14994.07,7039.09,Escherette.3740
2066,9495.05,6109.1,2531.59,ClydeFrog.1794
2067,8276.81,7017.0,611.82,noshitman.4276
2068,7984.41,7537.49,36.93,mobile storage.1294
2069,2695.68,2265.46,176.82,Quirin.1076
2070,14241.82,12819.87,0.0,Detective Hobbes McSqueek.9687
2071,15837.92,18071.0,3106.36,Graymatter.4723
2072,3073.28,3277.46,148.3,Hitoshura.3560
2073,2706.71,3603.09,1791.7,Gongador.7463
2074,18847.41,16231.37,5083.86,CrazyStallion.3109
2075,14504.83,14994.07,7039.09,Escherette.3740
2076,9495.05,6109.1,2531.59,ClydeFrog.1794
2077,8276.81,7017.0,611.82,noshitman.4276
2078,7984.41,7537.49,36.93,mobile storage.1294
2079,2695.68,2265.46,176.82,Quirin.1076
2080,14241.82,12819.87,0.0,Detective Hobbes McSqueek.9687
2081,15837.92,18071.0,3106.36,Graymatter.4723
2082,3073.28,3277.46,148.3,Hitoshura.3560
2083,2706.71,3603.09,1791.7,Gongador.7463
2084,18847.41,16231.37,5083.86,CrazyStallion.3109
2085,14504.83,14994.07,7039.09,Escherette.3740
2086,9495.05,6109.1,2531.59,ClydeFrog.1794
2087,8276.81,7017.0,611.82,noshitman.4276
2088,7984.41,7537.49,36.93,mobile storage.1294
2089,2695.68,2265.46,176.82,Quirin.1076
2090,14241.82,12819.87,0.0,Detective Hobbes McSqueek.9687
2091,19315.52,22633.18,22234.99,Inoke.8793
2092,2621.99,2841.25,2435.92,Nimrada.5097
2093,27777.17,27008.12,32001.23,Gundorius.3581
2094,13695.75,12039.24,16616.63,Gailen.2547
2095,24148.27,18732.84,24127.95,MrVoodoo.7894
2096,23030.03,19976.59,21266.79,rtheone.3905
2097,3199.05,3043.62,2697.53,RisingThree.6819
2098,37781.16,38993.33,28077.59,Syon.4861
2099,31956.18,22605.65,29376.08,Marauder.6541
2100,35191.59,38865.21,42557.18,bakedoreo.1075
2101,2518.38,1425.67,73.81,Shagi.2651
2102,10502.12,6096.24,89.59,Sayuu.6591
2103,20527.0,14395.65,63.92,Kami.7649
2104,17647.97,9150.69,0.0,RainbowVeins.5403
2105,23699.28,15475.56,0.0,Doom.5349
2106,39495.82,29047.98,167.11,Eriadal.2456
2107,21224.3,9605.15,0.0,Nymeria.5468
2108,21465.65,11947.07,378.04,Shadomere.8452
2109,42000.28,29622.8,1001.75,Presq.4391
2110,1864.85,595.77,66.8,WaterCloset.5147
2111,4378.99,2732.89,2976.71,huixink.7084
2112,30902.34,30190.63,28856.01,SeventyFiveNights.7904
2113,11403.0,12112.62,2669.6,woooglet.9108
2114,30589.24,26121.47,28802.28,Fitton.4208
2115,6776.85,8091.74,11556.77,Vastro.7913
2116,34537.22,23938.37,13756.11,BueySaiLeh.5168
2117,5971.72,4333.5,4782.44,Zephosis.9587
2118,18079.53,17543.36,23208.88,Trance.5738
2119,21750.39,17598.62,25486.03,Pigeon.6849
2120,23462.49,25748.96,20881.08,Sequencer.2859
2121,25935.63,21513.68,107.58,dzmrt.3260
2122,23609.94,19155.66,210.32,tyna.2056
2123,3129.05,1599.98,0.0,Jeryyx.1372
2124,29789.3,25527.31,6387.74,splex.1305
2125,29532.67,19656.12,0.0,Zangetsu.2986
2126,36529.14,12138.7,0.0,hugz.3026
2127,3890.31,3549.03,979.84,suckondeeznuts.4251
2128,25801.95,21254.92,4721.77,Simo Hayha.3571
2129,23543.62,12606.78,151.77,PAiNTiNG STYLEzz.2954
2130,15124.32,4663.55,72.74,Adimitris.5097
2131,23036.79,15327.63,1567.23,mccormick.5128
2132,1841.5,893.81,151.91,oscar.1689
2133,20415.34,11485.93,7331.7,Baby Alada.1620
2134,24019.47,21321.76,10916.6,dirtydaaku.1948
2135,33989.37,21372.5,2135.32,berge.5764
2136,5205.5,2962.64,988.94,Valk.4536
2137,23650.29,33420.17,13182.55,Kiridashi.1792
2138,20043.82,14109.48,2949.57,SolidSnake.9682
2139,21614.87,13755.8,1864.68,BINAURAL.2356
2140,24705.82,10869.74,2544.89,DreamOfStars.6510
2141,24209.43,23273.52,22966.19,PVzweiundvierzig.7381
2142,37143.3,47037.37,37452.86,LOBRR.8516
2143,29729.97,25519.32,27369.24,rivvyn.6257
2144,28702.93,30085.94,28840.67,Raff.2738
2145,2019.97,2146.83,2277.02,Kerchu.1906
2146,25030.0,20529.11,23111.87,NotOverlyCheesy.9427
2147,29758.17,29115.73,28707.21,flare.8627
2148,5929.73,3702.63,3075.52,RisayaKinan.9876
2149,38931.5,40715.69,44175.62,CaptainBloodloss.5732
2150,39198.27,42481.42,40398.57,oingo boingo.7095
2151,41351.92,44295.44,50132.4,Xorxy.8675
2152,28963.55,24731.99,23099.69,Alarishct.7509
2153,37364.0,54992.3,55737.05,Wincera.7564
2154,3867.74,4254.71,5392.48,Lethys.7864
2155,2097.43,0.0,0.0,Drachentod.9825
2156,28401.55,27494.9,26576.57,Tarituri.6729
2157,27823.17,29534.6,31075.94,OskHere.1095
2158,39943.43,43543.79,44459.17,Tharan.9085
2159,38383.89,26791.03,40220.83,marshmallow.4185
2160,37807.92,31782.64,37696.69,Striki.7649
2161,30670.67,28805.03,29393.49,King SuNiiE.9567
2162,26817.36,27203.34,32947.69,UniqueStyles.7309
2163,37772.64,37833.07,27929.6,Duftpukie.3215
2164,6319.97,7921.52,7343.58,Sinthoras.4186
2165,30242.81,32623.97,36089.2,matze.7926
2166,28347.56,29704.62,28886.05,Bizzarex.2571
2167,4596.42,3409.17,3335.65,Dr No.4582
2168,30444.92,32585.83,34754.41,LeKari.9135
2169,28550.77,28697.45,28262.84,ReportYoshiPlz.7634
2170,31152.51,26935.97,27331.36,Kerstin.1045
2171,15469.56,16668.24,1774.29,Loerrenzo.9164
2172,34150.09,27847.41,5097.62,Xovio.2479
2173,2005.04,2798.5,865.71,Datspacko.8435
2174,18176.23,17229.48,0.0,CrimPlok.4952
2175,13455.46,12932.04,0.0,Iphegenia.1256
2176,9393.84,12096.27,0.0,Thor Odinson.8105
2177,1826.68,2831.78,442.0,Mono.6753
2178,2374.16,14272.2,1814.19,SeTTeK.3518
2179,14112.04,18157.35,4339.52,Narsul.5873
2180,24023.42,24356.97,0.0,Jonowulwus.5471
2181,13611.28,16401.5,17893.04,Handurion.2048
2182,15696.68,14283.17,17189.87,darkstar.2674
2183,16640.86,13607.35,14829.33,Magexds.8397
2184,38261.78,34081.18,31785.99,Vingdoloras.3056
2185,30062.86,28501.88,30635.25,Zplatter.5187
2186,40413.09,40111.71,48876.69,Mooshh.9675
2187,25176.25,23331.46,26936.15,Jilo.2467
2188,47864.41,46614.56,56899.63,Baseraver.7241
2189,8950.16,4709.13,8175.75,Master Dragon.6712
2190,26255.56,33142.89,34924.75,Scapegoat.4783
2191,22820.58,13462.17,4740.97,Annaroselia.2079
2192,23316.43,21831.62,6390.81,zaery.6478
2193,5288.1,3532.35,396.61,Cheeseypuffz.6570
2194,6305.45,7128.55,968.23,Gyspycat.9542
2195,28183.92,21585.52,9068.71,ReiScylla.2367
2196,11988.81,10367.67,4016.77,Ahkturyos.1938
2197,1102.75,1073.63,0.0,JKBD.8237
2198,17574.94,16001.02,12468.55,Liadon.7630
2199,34190.74,10232.47,0.0,IkeIsaiah.5792
2200,23402.06,20146.27,5215.32,Dihiboy.1703
2201,29302.95,28464.65,9133.5,Shin.5089
2202,1845.64,1492.07,2515.25,Athis.3780
2203,18933.94,17321.6,19565.38,Kevin.3716
2204,14791.53,11624.16,9862.24,KoB.8296
2205,28883.84,22963.93,13704.9,Sylca.3584
2206,21718.74,17891.67,8595.44,NoninhoX.7186
2207,22366.93,21681.4,14020.96,sammy.9208
2208,26049.63,23352.7,14930.69,Crusis.5931
2209,18589.38,22384.14,10977.12,Thanatos.7603
2210,6423.07,6024.7,3869.39,atsuiinu.6329
2211,22846.78,15345.2,9382.04,Steve O.2956
2212,1702.1,6194.11,1073.06,ChopSuey.9286
2213,29623.19,28663.31,8002.24,spAce.4057
2214,13701.37,15373.57,8372.65,Dragnos natzu.2349
2215,32388.06,30667.68,0.0,MrJaro.5261
2216,3514.75,4576.11,1528.37,Welthero.8537
2217,20708.35,19422.41,0.0,Aldare.1847
2218,17354.63,20452.8,7774.69,Xara.2761
2219,23902.98,25288.24,0.0,muffolog.9053
2220,15142.6,0.0,0.0,ScordaDave.7321
2221,3055.64,5144.28,4294.42,rainy.9056
2222,24813.42,25725.95,31765.47,Degneva.6974
2223,28353.55,32430.53,34851.31,kowolo.7619
2224,33111.09,36909.24,46279.51,Shade.8971
2225,24877.0,22443.65,29643.6,leal.7980
2226,35652.27,38936.02,40002.06,Mad Ogre.1042
2227,3305.18,3633.68,2800.0,xib.3640
2228,27206.64,32695.1,25891.5,Arcageon.2074
2229,22474.64,19878.85,38146.93,Charr Envoy.4068
2230,32085.97,31415.26,34593.22,jekyllandaldehyde.7018
2231,26210.38,22992.71,22324.9,Sakura.3512
2232,1600.41,1510.05,1311.42,Arsher.1397
2233,27227.41,20422.98,26878.53,Saef Tyn.5347
2234,26525.7,22096.87,24705.46,Deegi.8459
2235,31578.28,31872.96,30078.53,Maylan.1796
2236,26379.74,19692.18,20354.64,KratosAngel.7289
2237,25197.41,21500.85,21517.19,Eliaze.8193
2238,3439.13,1871.1,3357.45,Flore.9312
2239,27907.35,17729.37,26181.86,Siahm.3567
2240,27068.46,26004.91,29910.26,Murran.3841
2241,18879.23,22767.64,29116.33,Neo.7230
2242,28270.06,25438.74,30885.77,Kaien.2083
2243,6292.45,6377.41,7225.05,Peter.7291
2244,34990.25,33383.27,39637.69,Xandri.8247
2245,25341.02,27052.98,29424.41,JelloJawn.7126
2246,28502.97,25439.55,25455.62,Antasena.2850
2247,24983.19,23391.84,29098.11,Michaels Vessel.9364
2248,37268.61,33063.24,37463.52,trainypooh.7620
2249,5736.87,6028.71,8292.49,millhouse necro.4973
2250,29325.26,35105.92,36836.09,ICEFANG.2067
2251,18357.7,19070.79,14660.28,Mysticalkitty.7569
2252,4659.25,4357.99,5510.48,Fluororuby.7384
2253,28829.08,22866.75,17234.57,Jerus.4350
2254,16696.45,19491.96,15630.28,Sadistic.1572
2255,21354.42,25310.6,26079.7,orfane.2635
2256,23596.28,22558.83,17780.5,obie.6017
2257,2792.62,2183.87,3334.17,Narcin Roc.3018
2258,17015.38,17405.46,24029.3,Rhavoreth.1350
2259,28394.75,28435.14,31433.63,Saltmaker.9532
2260,28881.92,24962.06,19058.62,CloudyClairity.6579
2261,13983.58,10428.74,10734.3,CatMonkeyWithHorns.5601
2262,21629.91,18927.16,19474.98,Meatman Extreme.3628
2263,1614.36,2038.96,2024.8,PiAvenger.7254
2264,34186.27,33316.06,40795.63,Toxic Rain.1467
2265,16200.96,13050.59,15025.07,ChaboiJR.9560
2266,14385.78,18486.49,15787.67,phooz.4028
2267,2913.42,2861.17,2816.22,Taja.1524
2268,20288.04,20771.15,20337.57,Bob Fatcheese.1796
2269,25642.76,27836.35,23558.33,Arlinto.4531
2270,17434.6,16412.79,17673.52,illyria.6140
2271,23218.8,22713.83,28134.24,JMDhouse.7162
2272,2216.61,2790.05,3219.89,Albatross.8635
2273,21777.68,22038.12,20573.38,Grey Effectz.9057
2274,23178.43,23336.79,24762.16,Afternoon Diversion.9857
2275,16186.31,16788.22,11460.42,Taki.2130
2276,23526.83,22719.15,18841.9,eGhostGamer.8740
2277,37867.98,41303.71,44142.98,Furball.1236
2278,4268.88,4642.66,3371.13,Makross.5027
2279,27455.74,12744.36,12412.69,Jolt.3675
2280,13953.29,15172.21,13611.9,Luigi.5710
2281,23414.06,22852.61,29260.09,vitunvittu.4903
2282,24039.18,19609.06,25219.8,Herra.8364
2283,6674.17,4125.83,5953.69,Manatees.1967
2284,39142.54,35027.94,43085.76,NozLate.2683
2285,25904.14,16790.0,24515.99,Foopey.6541
2286,3407.83,2119.54,1849.01,Divi.5127
2287,22567.27,18085.78,24191.72,Hulksero.8326
2288,21559.1,15291.93,20622.56,Nooli.7842
2289,31484.68,32397.13,27805.06,Outo Ihminen.6327
2290,32890.99,18675.85,32494.16,jallmarii.2970
2291,28859.53,29804.78,39876.67,Deine Mum.1852
2292,20643.21,22223.11,24391.42,Gipfelhyperon.5892
2293,22842.79,23992.52,20037.67,jumongfactionszwei.7618
2294,3057.89,2074.16,2757.91,Pedantical.4920
2295,29523.26,29585.69,35160.61,Osaft.8492
2296,1746.55,1576.98,4052.67,Shaggy McKee.3150
2297,38696.85,44109.06,45218.3,Tonic.4795
2298,7560.38,12110.53,11330.45,fadico.9613
2299,24768.11,23538.8,21772.61,Tabuut.2109
2300,32453.32,32632.29,36173.64,Archi.6019
2301,22132.81,10367.21,21972.22,RENategranATE.7526
2302,35629.67,37074.75,32591.94,the daily hero.6159
2303,5089.37,2305.54,5866.55,squall.1469
2304,21717.43,18318.46,20531.99,tibgergeo.1578
2305,30088.44,19175.17,26984.86,Greenpearl.5718
2306,28423.08,31049.76,23513.84,TonyStark.1042
2307,6915.75,4669.55,4984.0,Kaethy.1592
2308,27195.84,23792.49,22110.46,Kirby II.9746
2309,20784.16,19509.07,20088.47,EdoTensei.2053
2310,35658.56,33889.2,33798.61,Kensaku.5319
2311,26881.52,23870.04,21838.04,Steven.7123
2312,4072.58,4086.75,3703.85,SOF Noble Six.4256
2313,43447.65,42090.96,55830.5,Miko.6584
2314,34404.92,37480.63,42607.04,Vraed.4162
2315,43202.05,38023.25,15459.67,Alyciaa.5426
2316,39658.56,37614.46,33478.84,xehos.8295
2317,32006.55,30114.8,29512.79,Streamy.9275
2318,14201.4,15628.15,16433.99,bad arse man.9604
2319,35464.81,29496.27,36268.74,filedesless.5736
2320,19320.34,17092.21,19974.39,Ninjacatbob.3490
2321,45456.05,42237.04,46100.58,Airen.1390
2322,4440.53,5030.06,3775.74,Salieri.7962
2323,27009.08,32275.1,35624.75,Luanne.9052
2324,18576.58,21742.42,22193.47,Xazy.5931
2325,14481.84,16540.0,19304.64,Shivering Slayer.6329
2326,2768.24,3057.78,3376.53,jeroen.8654
2327,26899.34,20937.86,19405.25,LeKari.9135
2328,17894.24,19194.67,17154.66,Altair Ibn La Ahad.9651
2329,22539.32,22744.13,22395.83,Kamikampi.1207
2330,19303.89,22388.26,26795.45,Lightning.5721
2331,3729.32,3292.97,3069.18,Flpx.3457
2332,23540.44,14042.77,20842.01,Jeff.7108
2333,19028.2,19946.51,21861.84,Yoshitsune.8537
2334,18360.41,10040.0,9801.5,Horyus.8371
2335,26854.51,31702.91,36676.26,Thanatos.9160
2336,29154.63,31023.93,26511.84,Rayden.3695
2337,28467.91,32621.98,35317.42,Adam.5072
2338,10494.87,7007.69,5485.18,JaCkSoN.2018
2339,23302.51,17029.42,24189.77,baschxd.2659
2340,41432.3,34420.58,47458.56,DeadMeatZ.3027
2341,31403.54,30044.74,42177.9,filedesless.5736
2342,4812.66,2252.35,4362.01,Elmago.2961
2343,22122.0,19167.71,30429.24,bad arse man.9604
2344,26719.26,20628.99,30086.27,PLibsoraled.6902
2345,27759.77,25855.44,32913.7,pigeon.7684
2346,5011.6,3710.21,4989.15,Rucky.1482
2347,30854.06,19122.58,22179.97,Ameliascaresyou.6913
2348,15547.94,17689.33,19279.04,taishiziyi.6814
2349,27446.51,26365.39,36638.72,MoonRaven.3142
2350,27007.11,28274.07,29742.42,xehos.8295
2351,15837.92,18071.0,3106.36,Graymatter.4723
2352,3073.28,3277.46,148.3,Hitoshura.3560
2353,2706.71,3603.09,1791.7,Gongador.7463
2354,18847.41,16231.37,5083.86,CrazyStallion.3109
2355,14504.83,14994.07,7039.09,Escherette.3740
2356,9495.05,6109.1,2531.59,ClydeFrog.1794
2357,8276.81,7017.0,611.82,noshitman.4276
2358,7984.41,7537.49,36.93,mobile storage.1294
2359,2695.68,2265.46,176.82,Quirin.1076
2360,14241.82,12819.87,0.0,Detective Hobbes McSqueek.9687
2361,31048.66,34803.26,29361.3,Maselko.8142
2362,20824.92,15173.78,14535.74,Jolle.3419
2363,26702.04,35058.06,32858.3,Kuroling.5261
2364,3988.6,2388.21,1903.67,stormwyvern.2947
2365,24015.29,17761.79,21240.82,Exragon.5296
2366,27225.17,23422.02,30869.28,aizen.7854
2367,6495.35,5968.71,7810.82,RiddlexTee.3861
2368,37363.62,41981.85,39637.81,Feint.5912
2369,19074.71,18009.24,17301.65,Thermometer.1396
2370,33590.64,27794.16,30920.87,CrusaderCody.6935
2371,4494.72,3879.27,3289.74,SOF Noble Six.4256
2372,38991.8,42496.34,50193.25,Sixmb.9234
2373,25333.6,10721.39,19689.4,bad arse man.9604
2374,40006.0,36573.92,40725.32,Alyciaa.5426
2375,38290.6,37202.82,36824.57,G Asc.2186
2376,42584.12,39293.85,33634.68,Vraed.4162
2377,21478.0,15383.66,19280.57,Ninjacatbob.3490
2378,35291.76,35698.32,36628.08,filedesless.5736
2379,25913.48,19850.29,18898.72,Streamy.9275
2380,37337.36,38631.83,38352.68,xehos.8295
2381,1821.48,1438.98,122.43,BoonBroadcast.5269
2382,13053.17,6713.05,2092.25,Slyne.4831
2383,22956.48,14512.01,2110.09,daemonis.2937
2384,14914.26,6396.29,2489.64,Komoto.5023
2385,33239.74,26344.28,2940.9,Varunastra.1248
2386,35758.52,35878.1,1468.74,Munchuswewil.8930
2387,3479.42,1137.28,506.67,Shadow Rogue.1263
2388,33576.32,12204.2,4587.03,tthaltra.8657
2389,21840.42,16115.75,4800.9,PRiSMATiK.9637
2390,19933.52,7031.47,5229.19,jlefler.9361
2391,25292.11,25368.18,4279.29,CherryBerry.4269
2392,21444.32,20732.11,7040.48,inforussle.3817
2393,2464.04,1936.25,1326.67,DangerHeart.5873
2394,17935.32,13066.0,371.19,Icsis.9621
2395,33288.05,27044.86,12183.81,Damakos.4051
2396,13251.54,13542.43,7136.19,JohnTheGreen.2093
2397,31942.6,26583.05,12415.95,Macnol.3752
2398,23555.48,19441.59,6093.33,AersiaNightingale.7835
2399,1964.81,949.23,1261.67,Alter.3487
2400,22498.15,19579.45,724.52,cronnie.8215
2401,3233.68,1901.95,3090.0,Zyracksis.6219
2402,8088.86,4905.5,6.67,Basa.1094
2403,19728.77,18616.69,85.71,Bob Moomoo.1072
2404,19614.57,11951.33,9894.76,Xevius.7165
2405,17460.32,14583.23,10910.0,saru.1769
2406,18619.38,18026.02,5358.81,SOF Noble Six.4256
2407,16844.34,13905.88,92.38,Patrioks.1879
2408,8589.62,1648.85,0.0,Mytheran.8952
2409,5186.14,4616.44,1442.62,Gytrash.2954
2410,21972.04,15400.07,8887.86,Thrashalus.2749
2411,13389.17,11100.96,5429.5,Madi.9153
2412,4187.35,2998.98,2976.25,SOF Noble Six.4256
2413,20155.1,18752.41,0.0,bbbaconboy.7150
2414,24727.55,16229.06,14977.0,SugarBomb.4752
2415,32791.16,15011.87,10057.0,Vivre.3407
2416,3614.88,2829.83,2244.0,DrakonSlayer.1852
2417,20179.72,10554.45,5219.5,FlyswatterxD.8617
2418,19904.81,16012.75,0.0,Nono.7963
2419,19938.14,15718.44,5530.25,glasswalker.1207
2420,6908.53,3709.43,0.0,Box.5872
2421,28336.14,36285.47,35526.07,Dragonfoxing.6730
2422,43718.95,48587.24,42440.74,Artahmys.4792
2423,4580.94,6582.03,4522.83,Devyyx.7465
2424,25599.81,35214.57,34704.1,kwoo.7980
2425,45047.12,47389.31,53954.3,Nysha.7021
2426,5225.24,3433.75,4006.19,Marina.7435
2427,49370.34,50197.54,43356.19,bean.1497
2428,28094.94,29126.34,30762.3,Defender n the way.3960
2429,30328.69,29636.81,30610.61,tyu.9470
2430,39489.78,44520.78,44890.9,KirkZero.1739
2431,13084.54,9760.22,2461.11,Jayna.6741
2432,1991.54,2135.42,1510.56,MuMaker.8531
2433,10191.88,9905.34,266.85,matschi.8274
2434,4526.71,4362.85,1477.41,jan.9362
2435,21192.06,17226.03,16282.59,Little Lord.9035
2436,3760.93,4212.47,2695.74,Razor.9305
2437,12809.8,0.0,0.0,DasBandax.3624
2438,6658.67,4542.69,5493.7,Driney.7305
2439,18442.39,14013.78,6838.7,AlLy.5819
2440,26599.39,20460.31,14197.04,BuXXe.4298
